close,high,low,open,time,volumefrom,volumeto,datetime
11790.46,11811.09,11790.3,11810.94,1562588160,402.94,4758316.26,2019-07-08 08:16:00
11787.78,11804.18,11787.54,11790.46,1562588220,522.06,6159336.19,2019-07-08 08:17:00
11803.61,11803.62,11784.98,11787.78,1562588280,308.24,3637395.43,2019-07-08 08:18:00
11805.9,11809.84,11802.55,11803.61,1562588340,195.06,2302464.47,2019-07-08 08:19:00
11804.61,11806.83,11788.3,11805.9,1562588400,270.34,3190242.41,2019-07-08 08:20:00
11801.49,11806.2,11795.71,11804.61,1562588460,217.41,2566004.06,2019-07-08 08:21:00
11781.75,11803.08,11781.75,11801.49,1562588520,233.85,2756331.07,2019-07-08 08:22:00
11795.81,11796.54,11776.98,11781.75,1562588580,322.15,3799454.02,2019-07-08 08:23:00
11792.24,11808.53,11792.24,11795.81,1562588640,199.94,2359825.93,2019-07-08 08:24:00
11792.81,11806.91,11789.88,11792.24,1562588700,163.58,1929841.0,2019-07-08 08:25:00
11785.11,11804.52,11783.35,11792.81,1562588760,201.29,2373405.6,2019-07-08 08:26:00
11789.54,11793.58,11779.38,11785.11,1562588820,148.83,1754653.61,2019-07-08 08:27:00
11792.7,11792.76,11786.81,11789.54,1562588880,172.26,2030802.33,2019-07-08 08:28:00
11777.51,11792.92,11775.83,11792.7,1562588940,165.45,1950094.18,2019-07-08 08:29:00
11802.19,11803.23,11776.93,11777.51,1562589000,245.07,2891711.9,2019-07-08 08:30:00
11804.75,11805.97,11801.31,11802.19,1562589060,193.51,2284152.57,2019-07-08 08:31:00
11786.35,11804.9,11785.1,11804.75,1562589120,203.71,2403516.1,2019-07-08 08:32:00
11802.81,11803.42,11784.61,11786.35,1562589180,254.01,2999078.41,2019-07-08 08:33:00
11808.74,11815.06,11801.07,11802.81,1562589240,128.59,1518782.49,2019-07-08 08:34:00
11804.58,11808.74,11802.78,11808.74,1562589300,150.15,1772418.57,2019-07-08 08:35:00
11787.23,11804.58,11786.8,11804.58,1562589360,141.19,1665007.43,2019-07-08 08:36:00
11790.74,11801.1,11785.57,11787.23,1562589420,174.89,2063454.58,2019-07-08 08:37:00
11788.73,11804.48,11787.11,11790.74,1562589480,148.2,1748047.39,2019-07-08 08:38:00
11795.12,11797.15,11782.42,11788.73,1562589540,141.11,1664219.64,2019-07-08 08:39:00
11793.16,11796.63,11791.25,11795.12,1562589600,141.82,1672539.2,2019-07-08 08:40:00
11786.45,11793.49,11785.47,11793.16,1562589660,114.93,1355007.01,2019-07-08 08:41:00
11791.62,11793.21,11786.04,11786.45,1562589720,181.74,2143146.61,2019-07-08 08:42:00
11790.12,11793.52,11777.49,11791.62,1562589780,209.37,2466487.44,2019-07-08 08:43:00
11794.68,11796.74,11788.85,11790.12,1562589840,288.8,3404218.05,2019-07-08 08:44:00
11789.84,11794.68,11779.63,11794.68,1562589900,242.5,2860972.15,2019-07-08 08:45:00
11810.89,11812.69,11789.84,11789.84,1562589960,202.21,2388174.2,2019-07-08 08:46:00
11803.61,11814.98,11801.65,11810.89,1562590020,182.83,2158895.97,2019-07-08 08:47:00
11816.26,11817.77,11802.2,11803.61,1562590080,101.53,1197060.26,2019-07-08 08:48:00
11813.06,11817.54,11811.02,11816.26,1562590140,172.85,2042035.73,2019-07-08 08:49:00
11800.27,11814.52,11799.82,11813.06,1562590200,141.3,1668099.04,2019-07-08 08:50:00
